district_id,district_name,state,development_index,population_lakhs,rural_pct,literacy_rate,female_literacy_rate,sc_st_pct,bpl_pct,agricultural_hh_pct,avg_landholding_ha,internet_penetration,health_facilities_per_lakh,pmkisan_eligible,pmkisan_enrolled,pmkisan_uptake_rate,pmkisan_gap_count,ab_eligible,ab_enrolled,ab_uptake_rate,ab_gap_count,combined_gap_score,pmkisan_gap_tier,ab_gap_tier,pmkisan_gap_rate,ab_gap_rate,priority_score,digital_access_index,gender_literacy_gap,log_population,state_avg_pmkisan_uptake,state_avg_ab_uptake,state_total_pmkisan_gap,state_total_ab_gap,pmkisan_residual,ab_residual,pmkisan_std_residual,pmkisan_anomalous,ab_std_residual,ab_anomalous,dual_anomalous,cluster_id,district_segment,pca_1,pca_2,recommended_intervention
D0140,BIH_Dist_29,Bihar,0.4368,31.92,0.7355,0.6119,0.4642,0.4756,0.3924,0.6722,1.23,0.2853,11.35,214548,149930,0.6988,64618,112704,71166,0.6315,41538,0.3349,Moderate,Moderate,0.3012,0.3685,0.2863,0.4159,0.1477,3.4941,0.6056578947368422,0.61265,4708668,2629035,0.08363922904645382,0.022189376872752686,1.4733591435878872,False,0.36706499588762714,False,False,1,Low Coverage,2.1049760551033203,0.3514120651920794,Increase enrollment drives and improve local service access
D0141,BIH_Dist_30,Bihar,0.5021,88.95,0.6176,0.6723,0.5273,0.1687,0.4109,0.5123,2.013,0.3841,13.41,455634,317732,0.6973,137902,328955,211157,0.6419,117798,0.3304,Moderate,Moderate,0.3026999999999999,0.3581,0.3388,0.4994,0.145,4.4993,0.6056578947368422,0.61265,4708668,2629035,-0.011297023149364205,-0.05455656440193446,-0.1990043732138408,False,-0.9024951535459707,False,False,1,Low Coverage,1.254035934542282,0.5735359728988173,Increase enrollment drives and improve local service access
D0142,BIH_Dist_31,Bihar,0.2933,32.03,0.6807,0.6026,0.4663,0.1514,0.4222,0.5095,1.263,0.2172,8.92,163221,95953,0.5879,67268,121710,70789,0.5816,50921,0.4152,High,High,0.4121,0.4184,0.3313,0.3714,0.1363,3.4974,0.6056578947368422,0.61265,4708668,2629035,-0.024347388538610737,-0.008541656222402771,-0.4288950045913166,False,-0.1412992813696322,False,False,2,Critical Priority,3.912943642556376,0.4831376587478682,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0143,BIH_Dist_32,Bihar,0.2628,39.57,0.7501,0.6529,0.5401,0.3119,0.4754,0.6907,1.385,0.2327,8.02,273327,134329,0.4915,138998,169308,85269,0.5036,84039,0.5025,High,High,0.5085,0.4963999999999999,0.4164,0.4008,0.1128,3.703,0.6056578947368422,0.61265,4708668,2629035,-0.1180943737210915,-0.07663181924889884,-2.080308813364349,True,-1.2676723000739856,False,False,2,Critical Priority,5.557073354964882,0.580869695054191,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0144,BIH_Dist_33,Bihar,0.5642,16.9,0.4958,0.6748,0.5707,0.3166,0.2726,0.4513,2.179,0.4218,19.04,76262,58654,0.7691,17608,41458,29331,0.7075,12127,0.2617,Low,Moderate,0.2309,0.2925,0.1962,0.523,0.1041,2.8848,0.6056578947368422,0.61265,4708668,2629035,0.006104927255373371,-0.06905664356246233,0.10754224417367557,False,-1.1423609022759358,False,False,3,Medium Coverage,-1.2624206276155916,-1.161398020014467,Maintain monitoring and targeted awareness programs
D0145,BIH_Dist_34,Bihar,0.4614,147.41125000000002,0.7116,0.6426,0.5676,0.299,0.2186,0.5563,1.843,0.1803,16.57,825038,494726,0.5996,330312,291743,225780,0.7739,65963,0.3132,High,Low,0.4004,0.2260999999999999,0.3201,0.3652,0.075,5.0,0.6056578947368422,0.61265,4708668,2629035,-0.06944306948615675,0.08544865808963309,-1.2232846064312008,False,1.4135237555413254,False,False,1,Low Coverage,1.5586662373460634,-1.6404942071325204,Increase enrollment drives and improve local service access
D0146,BIH_Dist_35,Bihar,0.3297,10.16,0.6574,0.5255,0.3705,0.2704,0.3731,0.6565,1.232,0.3401,9.18,66679,42873,0.643,23806,34107,22466,0.6587,11641,0.3492,Moderate,Moderate,0.357,0.3413,0.2632,0.4143,0.155,2.4123,0.6056578947368422,0.61265,4708668,2629035,0.0330700449499729,0.0675744361840841,0.5825502418108462,False,1.1178416718178616,False,False,1,Low Coverage,2.473559368492644,0.2381757360974339,Increase enrollment drives and improve local service access
D0147,BIH_Dist_36,Bihar,0.2513,34.6,0.7599,0.5275,0.4419,0.3319,0.4499,0.5657,1.034,0.2098,11.25,195742,97030,0.4957,98712,140120,73856,0.5271,66264,0.4886,High,High,0.5043,0.4729,0.3842,0.3369,0.0856,3.5723,0.6056578947368422,0.61265,4708668,2629035,-0.07455485435854409,-0.04681875902668098,-1.313332004854794,False,-0.7744934744300094,False,False,2,Critical Priority,5.61188580325999,-0.5336334259138253,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0148,BIH_Dist_37,Bihar,0.2057,10.45,0.7705,0.5213,0.4575,0.3352,0.4591,0.6808,1.243,0.2747,5.73,71114,34009,0.4782,37105,43162,21372,0.4952,21790,0.5133,High,High,0.5218,0.5048,0.3623,0.3733,0.0638,2.438,0.6056578947368422,0.61265,4708668,2629035,-0.08184535672089571,-0.030737140212506286,-1.4417589217379818,False,-0.5084653034837016,False,False,2,Critical Priority,6.262705335198691,-0.9312233273063636,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0149,BIH_Dist_38,Bihar,0.4886,44.4,0.73,0.8037,0.6334,0.3118,0.2536,0.5594,1.273,0.2454,16.25,248357,183440,0.7386,64917,101351,61080,0.6027,40271,0.3294,Moderate,Moderate,0.2613999999999999,0.3973,0.2422,0.4687,0.1703,3.8155,0.6056578947368422,0.61265,4708668,2629035,0.022200105791787883,-0.11689995259235675,0.3910692294731391,False,-1.9338028671870393,False,False,1,Low Coverage,0.4268348891062908,0.7729882420721628,Increase enrollment drives and improve local service access
D0150,WES_Dist_01,West Bengal,0.5363,29.84,0.6459,0.6248,0.4876,0.433,0.2371,0.6861,1.753,0.4184,15.41,204734,170395,0.8323,34339,63686,38965,0.6118,24721,0.2779,Low,Moderate,0.1676999999999999,0.3882,0.2016,0.501,0.1372,3.4288,0.7364217391304347,0.7234999999999999,1669604,931554,0.1327901601399285,-0.09129222567789341,2.3391846009486694,False,-1.510190242620746,False,False,3,Medium Coverage,-0.3988258796306921,-0.6465020885148367,Maintain monitoring and targeted awareness programs
D0151,WES_Dist_02,West Bengal,0.5703,39.86,0.7373,0.7347,0.5335,0.2713,0.2686,0.6463,1.917,0.3313,12.89,257627,185692,0.7208,71935,96380,70493,0.7314,25887,0.2739,Moderate,Moderate,0.2792,0.2685999999999999,0.222,0.4927,0.2012,3.7102,0.7364217391304347,0.7234999999999999,1669604,931554,0.015016733890682032,0.03945608876992124,0.2645294849901851,False,0.6526974211638595,False,False,3,Medium Coverage,-0.27018649142107,1.144027148520444,Maintain monitoring and targeted awareness programs
D0152,WES_Dist_03,West Bengal,0.5704,102.52,0.5345,0.7694,0.5699,0.2054,0.151,0.5505,2.597,0.315,17.08,564415,407699,0.7223,156716,139303,106267,0.7629,33036,0.2574,Moderate,Low,0.2776999999999999,0.2370999999999999,0.2102,0.4968,0.1995,4.6398,0.7364217391304347,0.7234999999999999,1669604,931554,-0.059994889874713686,-0.01884042694847865,-1.0568488085467829,False,-0.3116654099858918,False,False,3,Medium Coverage,-1.6509813463398422,0.800172643301199,Maintain monitoring and targeted awareness programs
D0153,WES_Dist_04,West Bengal,0.5917,147.41125000000002,0.6874,0.755,0.5588,0.2675,0.3025,0.5699,1.989,0.4479,17.41,1139883,960421,0.8426,179462,544506,403064,0.7402,141442,0.2086,Low,Moderate,0.1573999999999999,0.2598,0.2789,0.5707,0.1962,5.0,0.7364217391304347,0.7234999999999999,1669604,931554,0.082975238334968,-0.02399243276187779,1.4616625175288167,False,-0.39689182276687757,False,False,3,Medium Coverage,-1.580089633188089,1.1441132061851678,Maintain monitoring and targeted awareness programs
D0154,WES_Dist_05,West Bengal,0.6262,80.9,0.598,0.7978,0.6157,0.2038,0.3758,0.5687,1.893,0.3379,19.07,460058,332095,0.7219,127963,273594,222204,0.8122,51390,0.233,Moderate,Low,0.2781,0.1877999999999999,0.2644,0.5219,0.1821,4.4055,0.7364217391304347,0.7234999999999999,1669604,931554,-0.04436395604557597,0.03234761872933167,-0.7814997941842448,False,0.5351064432296074,False,False,3,Medium Coverage,-1.380416425075148,1.2034308119934307,Maintain monitoring and targeted awareness programs
D0155,WES_Dist_06,West Bengal,0.614,12.12,0.7302,0.7716,0.6706,0.3075,0.2388,0.6355,1.714,0.3226,12.38,77018,56535,0.7341,20483,26043,18023,0.6921,8020,0.2869,Moderate,Moderate,0.2659,0.3078999999999999,0.1957,0.5022,0.101,2.5741,0.7364217391304347,0.7234999999999999,1669604,931554,0.017689878666285574,0.0011325341386880794,0.31161866003606326,False,0.018734804557026315,False,False,3,Medium Coverage,-0.1672772468404472,-0.9922275241951672,Maintain monitoring and targeted awareness programs
D0156,WES_Dist_07,West Bengal,0.5585,12.1,0.6569,0.6933,0.5268,0.3088,0.3793,0.5012,1.919,0.3514,13.88,60645,40880,0.6741,19765,41308,26854,0.6501,14454,0.3379,Moderate,Moderate,0.3258999999999999,0.3499,0.2601,0.4882,0.1665,2.5726,0.7364217391304347,0.7234999999999999,1669604,931554,-0.0245478441078405,-0.04240710018615523,-0.43242615916047017,False,-0.7015141589925789,False,False,1,Low Coverage,0.8264143539660836,0.8130181855805935,Increase enrollment drives and improve local service access
D0157,WES_Dist_08,West Bengal,0.6164,22.75,0.6131,0.7157,0.5334,0.1173,0.1712,0.5228,2.085,0.3829,18.33,118914,88304,0.7426,30610,35053,28988,0.827,6065,0.2152,Moderate,Low,0.2573999999999999,0.173,0.1494,0.516,0.1823,3.1676,0.7364217391304347,0.7234999999999999,1669604,931554,-0.02585164841390597,0.048380619209899,-0.45539351571901077,False,0.8003303514637172,False,False,3,Medium Coverage,-2.269387008470033,0.0945101552378763,Maintain monitoring and targeted awareness programs
D0158,WES_Dist_09,West Bengal,0.725,111.13,0.5443,0.6988,0.5846,0.2545,0.2981,0.3945,2.039,0.4827,27.14375,438435,356324,0.8127,82111,298149,253740,0.8511,44409,0.1681,Low,Low,0.1873,0.1489,0.1979,0.5691,0.1142,4.7197,0.7364217391304347,0.7234999999999999,1669604,931554,0.0023052673483505703,-0.019453909007909775,0.040608776106573034,False,-0.32181386034183396,False,False,0,High Coverage,-3.3533898264099085,-1.1196970452936272,Maintain current strategy and monitor performance
D0159,WES_Dist_10,West Bengal,0.548,21.92,0.6026,0.5904,0.4876,0.2392,0.4072,0.5133,1.312,0.3027,19.34,112499,75866,0.6744,36633,80322,55189,0.6871,25133,0.3193,Moderate,Moderate,0.3256,0.3128999999999999,0.27,0.4178,0.1028,3.132,0.7364217391304347,0.7234999999999999,1669604,931554,-0.00209667993346907,-0.0253726959672419,-0.036934373814864294,False,-0.4197246544730895,False,False,1,Low Coverage,0.9224161416052776,-0.7730589930436079,Increase enrollment drives and improve local service access
D0160,WES_Dist_11,West Bengal,0.6083,55.5,0.7193,0.6944,0.61,0.2123,0.3379,0.6018,1.681,0.4333,15.42,334006,206707,0.6189,127299,168799,123184,0.7298,45615,0.3257,Moderate,Moderate,0.3811,0.2702,0.2881,0.5377,0.0844,4.0342,0.7364217391304347,0.7234999999999999,1669604,931554,-0.10402910215201921,0.011812523160648736,-1.832539952871442,False,0.1954071892260725,False,False,1,Low Coverage,0.6995142945951582,-1.0854068354657391,Increase enrollment drives and improve local service access
D0161,WES_Dist_12,West Bengal,0.6638,32.51,0.6949,0.8043,0.7184,0.337,0.3007,0.6648,1.71,0.3248,18.7,216084,170501,0.7891,45583,87981,69578,0.7908,18403,0.2101,Low,Low,0.2108999999999999,0.2092,0.1951,0.5166,0.0859,3.5118,0.7364217391304347,0.7234999999999999,1669604,931554,0.03682660187095255,0.02829679520679107,0.6487244228863461,False,0.46809620097850346,False,False,3,Medium Coverage,-1.60666208631055,-1.2320788037708348,Maintain monitoring and targeted awareness programs
D0162,WES_Dist_13,West Bengal,0.3234,50.56,0.6215,0.5965,0.4616,0.2868,0.3844,0.5179,1.721,0.21,12.37,261844,162591,0.6209,99253,174897,91838,0.5251,83059,0.427,Moderate,High,0.3791,0.4749,0.3456,0.3646,0.1349,3.9427,0.7364217391304347,0.7234999999999999,1669604,931554,-0.012707843698417931,-0.10779870170277273,-0.22385689014409693,False,-1.7832465609185806,False,False,2,Critical Priority,3.5825818472163573,0.3402813721282057,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0163,WES_Dist_14,West Bengal,0.6331,107.42,0.682,0.7304,0.6,0.18,0.3987,0.5505,1.993,0.333,13.56,591300,486937,0.8235,104363,385454,266348,0.691,119106,0.2427,Low,Moderate,0.1765,0.309,0.2896,0.492,0.1304,4.686,0.7364217391304347,0.7234999999999999,1669604,931554,0.11136316187417683,-0.008187289938872633,1.9617341608332814,False,-0.13543722137791853,False,False,3,Medium Coverage,-0.1579418439473278,0.1281645844198552,Maintain monitoring and targeted awareness programs
D0164,WES_Dist_15,West Bengal,0.5654,36.59,0.5818,0.6955,0.495,0.1663,0.3831,0.4244,1.494,0.3573,13.32,155296,91328,0.5881,63968,126167,87489,0.6934,38678,0.3592,High,Moderate,0.4119,0.3066,0.2921,0.4926,0.2005,3.6267,0.7364217391304347,0.7234999999999999,1669604,931554,-0.11828745516248607,-9.612218367216485e-05,-2.0837100678998,True,-0.0015900892198995483,False,False,1,Low Coverage,0.9281827899232304,1.6577469635499176,Increase enrollment drives and improve local service access
D0165,WES_Dist_16,West Bengal,0.743,52.88,0.5884,0.8314,0.7422,0.2201,0.3371,0.5153,1.697,0.5756,24.5,272507,222800,0.8176,49707,160439,141186,0.88,19253,0.1512,Low,Low,0.1824,0.12,0.1841,0.6779,0.0892,3.9868,0.7364217391304347,0.7234999999999999,1669604,931554,-0.03429031661263271,0.0024840487209637496,-0.6040461168016478,False,0.04109206575595193,False,False,0,High Coverage,-3.8692829246538514,-1.231649920545509,Maintain current strategy and monitor performance
D0166,WES_Dist_17,West Bengal,0.6285,37.93,0.4571,0.6883,0.533,0.2736,0.3125,0.3921,1.816,0.3943,22.04,148715,98749,0.664,49966,106663,79785,0.748,26878,0.294,Moderate,Moderate,0.3359999999999999,0.252,0.2364,0.5119,0.1553,3.6618,0.7364217391304347,0.7234999999999999,1669604,931554,-0.10602322980316714,-0.05575102181523073,-1.8676678018700166,False,-0.9222543161404966,False,False,3,Medium Coverage,-1.2140044859109638,0.1577240104779973,Maintain monitoring and targeted awareness programs
D0167,WES_Dist_18,West Bengal,0.5417,25.56,0.6463,0.5952,0.4235,0.385,0.3168,0.553,1.418,0.3814,14.04,141363,100516,0.7111,40847,72897,45922,0.63,26975,0.3295,Moderate,Moderate,0.2889,0.37,0.249,0.4669,0.1717,3.2794,0.7364217391304347,0.7234999999999999,1669604,931554,0.04638418253120413,-0.03747318108038522,0.8170873910402398,False,-0.6198954183376816,False,False,1,Low Coverage,0.7629423176240971,0.4305062709738921,Increase enrollment drives and improve local service access
D0168,WES_Dist_19,West Bengal,0.5815,36.73,0.6725,0.7964,0.6588,0.2369,0.2525,0.5006,1.295,0.4723,18.03,183858,146837,0.7986,37021,83477,63125,0.7562,20352,0.2226,Low,Low,0.2014,0.2438,0.1835,0.6019,0.1376,3.6305,0.7364217391304347,0.7234999999999999,1669604,931554,0.01905905879930614,-0.021451684615199418,0.3357376540918892,False,-0.3548618138413889,False,False,3,Medium Coverage,-1.9874141593037071,-0.320522331999887,Maintain monitoring and targeted awareness programs
D0169,WES_Dist_20,West Bengal,0.5244,28.17,0.5996,0.6951,0.5052,0.4176,0.3405,0.5506,1.099,0.3386,16.16,155108,114775,0.74,40333,86336,58270,0.6749,28066,0.2926,Moderate,Moderate,0.26,0.3250999999999999,0.2415,0.4812,0.1899,3.3731,0.7364217391304347,0.7234999999999999,1669604,931554,0.04522852670355826,-0.028072429241116192,0.7967297657976942,False,-0.46438465501100945,False,False,1,Low Coverage,-0.1339372139910778,1.0930108227452358,Increase enrollment drives and improve local service access
D0170,WES_Dist_21,West Bengal,0.725,13.25,0.5511,0.6626,0.4858,0.2354,0.2257,0.4498,2.064,0.3266,20.89,59600,52046,0.8733,7554,26909,19921,0.7403,6988,0.1932,Low,Moderate,0.1267,0.2597,0.1497,0.461,0.1768,2.6568,0.7364217391304347,0.7234999999999999,1669604,931554,0.12818440672932407,-0.039713249383325655,2.2580512741833303,False,-0.6569514684973077,False,False,3,Medium Coverage,-2.670860420050434,-0.0442053572233561,Maintain monitoring and targeted awareness programs
D0171,WES_Dist_22,West Bengal,0.5652,133.83,0.6863,0.6646,0.5659,0.2666,0.247,0.4963,1.897,0.3484,19.83,664178,479675,0.7222,184503,297515,202598,0.681,94917,0.2984,Moderate,Moderate,0.2778,0.3189999999999999,0.2846,0.4749,0.0987,4.904,0.7364217391304347,0.7234999999999999,1669604,931554,-0.00401425746753703,-0.0738719500392665,-0.07071374296458878,False,-1.2220175083286184,False,False,1,Low Coverage,0.1293325394169824,-1.1865153088107705,Increase enrollment drives and improve local service access
D0172,WES_Dist_23,West Bengal,0.5495,29.93,0.7072,0.791,0.5899,0.2531,0.4008,0.6434,1.489,0.2597,16.79,192540,133350,0.6926,59190,107944,79237,0.7341,28707,0.2867,Moderate,Moderate,0.3074,0.2659,0.2636,0.4722,0.2011,3.4317,0.7364217391304347,0.7234999999999999,1669604,931554,-0.020319407880202922,0.011101632139207895,-0.3579395187395066,False,0.1836473632806044,False,False,1,Low Coverage,0.0686448870852019,1.7845446532659788,Increase enrollment drives and improve local service access
D0173,MAD_Dist_01,Madhya Pradesh,0.598,48.4,0.612,0.7043,0.549,0.215,0.3306,0.408,1.742,0.275,18.72,197456,154396,0.7819,43060,143999,104541,0.726,39458,0.246,Low,Moderate,0.2180999999999999,0.274,0.2245,0.4467,0.1553,3.9,0.6496218181818182,0.6555727272727273,6202928,3446710,0.06177950103396179,-0.017002481492666033,1.0882858889591271,False,-0.28126142680741095,False,False,3,Medium Coverage,-0.8242668716693439,0.2199641142431873,Maintain monitoring and targeted awareness programs
D0174,MAD_Dist_02,Madhya Pradesh,0.4625,45.42,0.7984,0.5634,0.4214,0.1935,0.3324,0.6119,1.7,0.3091,16.0,277920,208230,0.7492,69690,135893,78482,0.5775,57411,0.3366,Moderate,High,0.2508,0.4225,0.2758,0.4108,0.142,3.8377,0.6496218181818182,0.6555727272727273,6202928,3446710,0.10342994609950917,-0.0922830402971383,1.821985431284691,False,-1.5265806697257742,False,False,1,Low Coverage,1.8116143682624235,-0.1850335280270046,Increase enrollment drives and improve local service access
D0175,MAD_Dist_03,Madhya Pradesh,0.5594,60.76,0.5823,0.708,0.6222,0.173,0.2974,0.4666,0.6691250000000002,0.4505,12.21,283493,197725,0.6975,85768,162614,103038,0.6336,59576,0.3345,Moderate,Moderate,0.3025,0.3663999999999999,0.2704,0.5535,0.0858,4.1233,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.02430723950439795,-0.05486050935262843,-0.4281877533727431,False,-0.9075231249359038,False,False,1,Low Coverage,0.5032229441768233,-1.0683686496476184,Increase enrollment drives and improve local service access
D0176,MAD_Dist_04,Madhya Pradesh,0.4007,69.72,0.7106,0.6569,0.5137,0.3396,0.4886,0.6323,1.08,0.3109,16.59,440890,242922,0.551,197968,306586,209401,0.683,97185,0.383,High,Moderate,0.4489999999999999,0.3169999999999999,0.3961,0.4493,0.1432,4.2587,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.10695015740500413,0.005021935148578849,-1.8839962314021967,False,0.08307473505121049,False,False,2,Critical Priority,2.811488383002602,0.8934809194270961,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0177,MAD_Dist_05,Madhya Pradesh,0.3897,17.65,0.7414,0.6205,0.4343,0.2574,0.3356,0.4511,1.078,0.3237,10.55,79636,55121,0.6922,24515,53320,34984,0.6561,18336,0.3258,Moderate,Moderate,0.3077999999999999,0.3439,0.245,0.4424,0.1862,2.9258,0.6496218181818182,0.6555727272727273,6202928,3446710,0.056794892645811834,0.03642411064756512,1.0004787866027833,False,0.6025413017109676,False,False,1,Low Coverage,1.6286503962722514,0.9239527035037132,Increase enrollment drives and improve local service access
D0178,MAD_Dist_06,Madhya Pradesh,0.4099,25.2,0.6216,0.7025,0.5918,0.2046,0.4487,0.5607,1.339,0.2519,17.46,141301,103354,0.7315,37947,101779,75162,0.7385,26617,0.265,Moderate,Moderate,0.2684999999999999,0.2614999999999999,0.2617,0.4321,0.1107,3.2658,0.6496218181818182,0.6555727272727273,6202928,3446710,0.038058431983539975,0.028065904595029112,0.6704239074514187,False,0.46427672186726077,False,False,1,Low Coverage,0.612985248381544,-0.1963684266459857,Increase enrollment drives and improve local service access
D0179,MAD_Dist_07,Madhya Pradesh,0.4368,89.54,0.6307,0.5981,0.512,0.3211,0.2482,0.5434,1.693,0.3364,16.15,486621,316179,0.6497,170442,200016,121922,0.6096,78094,0.3703,Moderate,Moderate,0.3502999999999999,0.3903999999999999,0.3037,0.4411,0.0861,4.5058,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.03585257379828155,-0.08733522362267743,-0.6315662880819667,False,-1.4447320302763496,False,False,1,Low Coverage,1.7527170645264178,-1.3890212468568317,Increase enrollment drives and improve local service access
D0180,MAD_Dist_08,Madhya Pradesh,0.2453,73.24,0.8507,0.5698,0.4515,0.3829,0.5052,0.7579,1.294,0.2265,8.05,555144,293286,0.5283,261858,333000,153178,0.46,179822,0.5058,High,High,0.4717,0.54,0.498,0.3638,0.1183,4.3073,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.031022995711815327,-0.0841984290240278,-0.5464901448117249,False,-1.3928419973539492,False,False,2,Critical Priority,6.557041383885635,0.7191156333027303,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0181,MAD_Dist_09,Madhya Pradesh,0.4652,23.63,0.7238,0.7061,0.628,0.3974,0.4003,0.61,1.337,0.1419,18.64,144153,94153,0.6532,50000,85131,62815,0.7379,22316,0.3045,Moderate,Moderate,0.3468,0.2621,0.2655,0.3676,0.0781,3.204,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0066177474565838335,0.04468271414845848,-0.11657590387083316,False,0.7391582187825831,False,False,1,Low Coverage,1.4094370382529493,-0.9866628093140486,Increase enrollment drives and improve local service access
D0182,MAD_Dist_10,Madhya Pradesh,0.4919,62.78,0.6933,0.6113,0.5461,0.3686,0.4091,0.5431,1.664,0.3219,13.26,340917,191930,0.563,148987,231155,169251,0.7322,61904,0.3524,High,Moderate,0.437,0.2678,0.3325,0.4377,0.0652,4.1554,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.08803788649953737,0.08329039098004998,-1.5508443410480648,False,1.3778208914074053,False,False,1,Low Coverage,2.373401399449009,-1.2760741383038423,Increase enrollment drives and improve local service access
D0183,MAD_Dist_11,Madhya Pradesh,0.3917,42.59,0.7684,0.5745,0.4794,0.2638,0.4822,0.7072,1.968,0.2308,10.91,301193,170417,0.5658,130776,184855,99635,0.539,85220,0.4476,High,High,0.4342,0.4609999999999999,0.3942,0.3683,0.0951,3.7748,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.03956031438103169,-0.06257488502734665,-0.6968805377699236,False,-1.035137221156683,False,False,2,Critical Priority,4.714736265192423,-0.1823622452633406,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0184,MAD_Dist_12,Madhya Pradesh,0.53,38.1,0.7619,0.5976,0.4667,0.2097,0.2487,0.5281,1.966,0.301,13.95,201226,138791,0.6897,62435,85279,60961,0.7148,24318,0.2977,Moderate,Moderate,0.3103,0.2852,0.222,0.4196,0.1309,3.6661,0.6496218181818182,0.6555727272727273,6202928,3446710,0.02658554624482512,0.04678924077563962,0.46832160092381014,False,0.7740051724477669,False,False,1,Low Coverage,0.8165322020139844,-0.74063508375953,Increase enrollment drives and improve local service access
D0185,MAD_Dist_13,Madhya Pradesh,0.5194,14.84,0.6394,0.7706,0.6552,0.1793,0.3017,0.5066,1.079,0.3131,15.62,75151,58643,0.7803,16508,40280,27310,0.678,12970,0.2708,Low,Moderate,0.2197,0.3219999999999999,0.2084,0.4961,0.1154,2.7625,0.6496218181818182,0.6555727272727273,6202928,3446710,0.0513782680053817,-0.04352979383838107,0.9050614383996944,False,-0.7200861785315208,False,False,3,Medium Coverage,-0.4050983401776647,-0.4812432813877622,Maintain monitoring and targeted awareness programs
D0186,MAD_Dist_14,Madhya Pradesh,0.3786,47.23,0.6288,0.7225,0.5439,0.1769,0.3248,0.433,1.067,0.2645,12.78,204538,122756,0.6002,81782,138081,88841,0.6434,49240,0.3782,Moderate,Moderate,0.3998,0.3566,0.2915,0.4477,0.1786,3.876,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.08711520133826567,-0.02946250601839906,-1.5345906448517757,False,-0.48737982650515965,False,False,1,Low Coverage,1.829221501219655,1.1954865618947998,Increase enrollment drives and improve local service access
D0187,MAD_Dist_15,Madhya Pradesh,0.3863,67.87,0.8487,0.6075,0.5041,0.3859,0.2695,0.7923,1.657,0.3571,8.12,537770,333740,0.6206,204030,164619,98971,0.6012,65648,0.3891,Moderate,Moderate,0.3793999999999999,0.3988,0.3245,0.4573,0.1034,4.2322,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.005715416736778223,0.006194297743929766,-0.10068076433256921,False,0.10246839687909637,False,False,2,Critical Priority,3.1915096820090856,-0.8132860164726249,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0188,MAD_Dist_16,Madhya Pradesh,0.5631,107.88,0.5837,0.7469,0.5251,0.3842,0.3705,0.5322,1.626,0.2462,15.26,574127,424938,0.7401,149189,359745,239060,0.6645,120685,0.2977,Moderate,Moderate,0.2599,0.3355,0.3183,0.4465,0.2218,4.6902,0.6496218181818182,0.6555727272727273,6202928,3446710,0.04048216334828236,-0.03868559799779936,0.7131195038666075,False,-0.6399516737862782,False,False,1,Low Coverage,0.206815146609349,2.197748515938094,Increase enrollment drives and improve local service access
D0189,MAD_Dist_17,Madhya Pradesh,0.4281,41.54,0.7182,0.6322,0.5582,0.2599,0.513,0.5797,1.294,0.1803,13.3,240829,171594,0.7125,69235,191780,138539,0.7224,53241,0.2826,Moderate,Moderate,0.2875,0.2775999999999999,0.3069,0.3611,0.074,3.7504,0.6496218181818182,0.6555727272727273,6202928,3446710,0.09471398048422619,0.09881515206182556,1.6684480567669757,False,1.634637312856401,False,False,1,Low Coverage,2.192102493632759,-0.8047029232920692,Increase enrollment drives and improve local service access
D0190,MAD_Dist_18,Madhya Pradesh,0.4946,40.19,0.7056,0.6142,0.4316,0.3156,0.2789,0.5514,1.292,0.2677,12.74,221611,155314,0.7008,66297,100861,75932,0.7528,24929,0.2732,Moderate,Low,0.2992,0.2471999999999999,0.2227,0.4063,0.1826,3.7182,0.6496218181818182,0.6555727272727273,6202928,3446710,0.059832317596257956,0.11199040851541098,1.053984992658526,False,1.8525873474018344,False,False,1,Low Coverage,0.5086688794248231,0.5015686297744426,Increase enrollment drives and improve local service access
D0191,MAD_Dist_19,Madhya Pradesh,0.3836,45.39,0.7557,0.637,0.5647,0.3255,0.5099,0.6568,1.58,0.1746,17.81,298129,181021,0.6072,117108,208303,130708,0.6275,77595,0.3827,Moderate,Moderate,0.3928,0.3725,0.3696,0.3596,0.0723,3.8371,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.027146228935373218,-0.04257524517549349,-0.4781983893430335,False,-0.7042956764806079,False,False,2,Critical Priority,3.4702966281024805,-0.6200622694096017,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
